file_path,noise_vector
generated_females/female_1000.png,"[[-2.1188693046569824, -1.4040405750274658, 0.1697472780942917, 0.6410772800445557, 1.1451839208602905, -0.21898697316646576, -0.19632773101329803, 0.18277865648269653, -0.5902611613273621, 1.3669019937515259, 0.8141723275184631, 0.9002393484115601, -0.1469215303659439, -0.7500803470611572, 0.23660573363304138, 0.8248438239097595, -2.142392158508301, 0.031139736995100975, 1.6378029584884644, -0.5789771676063538, 0.1616029292345047, 0.29164862632751465, 0.24353018403053284, -1.0287710428237915, 0.08692849427461624, 0.33589449524879456, -0.8094550371170044, -1.382291555404663, -0.43248113989830017, 0.5744779109954834, -0.9477881789207458, 0.10827373713254929, 0.17248789966106415, -1.2281323671340942, -1.1086750030517578, 0.15904806554317474, -0.6160253286361694, -0.1656743735074997, -0.037163615226745605, 0.4421423077583313, -1.629337191581726, 0.17782601714134216, -0.8074542284011841, 1.7372989654541016, -0.527004063129425, 1.1339088678359985, 0.12380490452051163, -0.30714502930641174, -0.23699834942817688, 1.3599462509155273, 1.1369421482086182, -1.100601077079773, 1.4363951683044434, -0.3909015655517578, 0.16672612726688385, -0.007819609716534615, -0.4863784611225128, -0.37431028485298157, -0.377217561006546, 0.9263268709182739, 0.00834947545081377, -0.5803356766700745, -1.5381484031677246, -0.28606364130973816, -0.022585522383451462, 1.410121202468872, 1.8863085508346558, -0.24579113721847534, 0.31681838631629944, 1.2477695941925049, -0.5946041345596313, -2.722229480743408, -0.17404460906982422, 0.11747584491968155, -0.6540988087654114, 0.602958619594574, -0.06453713029623032, 1.0540353059768677, 0.32763412594795227, -1.5217660665512085, -0.6102519035339355, 1.1210846900939941, -0.32059425115585327, 1.9086124897003174, -0.9475425481796265, 0.9644779562950134, 0.3860378861427307, -0.256493479013443, 0.7326968908309937, 0.867892861366272, -0.0383828729391098, 0.48980963230133057, 1.1149976253509521, 0.2829180657863617, 0.43142107129096985, 0.6378838419914246, 0.6331732869148254, -1.1325740814208984, -0.9040300846099854, -0.0072853174060583115]]"
generated_females/female_1000.png,"[[-0.6987294554710388, -0.23267889022827148, -0.43279480934143066, 1.3149781227111816, 0.7359243035316467, 0.1588565558195114, 0.14746986329555511, 0.15219911932945251, 0.6816532015800476, -0.8152064085006714, -1.4345803260803223, -0.4876936078071594, 1.254921793937683, 1.336345911026001, 0.41055262088775635, -0.7376695275306702, -0.9146286249160767, 0.14952383935451508, -0.49544212222099304, -0.12500186264514923, -1.4955719709396362, 1.1951537132263184, 0.9069103002548218, 0.39473429322242737, 0.6142153143882751, -0.9986130595207214, 1.1750743389129639, -0.7935206890106201, -1.2073553800582886, 1.0560245513916016, -0.0028127452824264765, -0.2551020085811615, -1.724468469619751, -0.1727081835269928, -0.8831762075424194, 0.9756766557693481, -0.13443247973918915, -0.6791070103645325, -0.8214611411094666, 0.6619404554367065, 1.2916395664215088, -0.6000235676765442, -1.8031353950500488, -0.5364852547645569, -0.5462338328361511, 1.5190887451171875, 0.7820099592208862, 1.2594780921936035, -1.9783289432525635, 0.05250170826911926, -0.5110969543457031, 0.20446686446666718, 0.5972534418106079, 0.31734079122543335, -0.6041440963745117, -0.027917634695768356, 0.4641580283641815, 0.6992544531822205, -0.06267474591732025, 0.08454127609729767, 0.8079379200935364, -0.19061371684074402, -0.8212387561798096, 0.13907648622989655, 0.6514990329742432, 0.6769774556159973, -0.6998401880264282, 1.2955025434494019, 0.5338716506958008, 0.7508346438407898, 0.22059835493564606, -2.104799509048462, 1.18169105052948, -0.028736136853694916, -0.40882331132888794, 0.2892310619354248, -0.4015079140663147, 1.121551513671875, -2.1970880031585693, 1.3470337390899658, -0.5624985098838806, -0.6628286242485046, 0.1433132439851761, -0.6358054876327515, -0.8104295134544373, 1.1220853328704834, 0.20426735281944275, -0.9650647640228271, 0.8958816528320312, -1.098449468612671, 0.7100697755813599, -1.0261814594268799, 0.9112092852592468, 0.1488548219203949, 0.5814069509506226, -0.3047730624675751, 0.19580036401748657, 0.48109307885169983, 1.2909188270568848, -0.19872230291366577]]"
generated_females/female_1000.png,"[[-1.494036078453064, -0.011727948673069477, 1.1739835739135742, -0.4229109287261963, 0.8924283385276794, -0.40879204869270325, 1.0850977897644043, -0.9260422587394714, -0.27512460947036743, -1.0655345916748047, -1.1898157596588135, 1.1560823917388916, -0.8006333708763123, 1.0199308395385742, -0.2490856647491455, -1.159492015838623, 0.17693914473056793, 0.14009186625480652, -0.4687305986881256, -0.5297212600708008, -0.23801998794078827, 2.496945858001709, -0.6278287768363953, 0.007154112681746483, -1.356897234916687, -0.031354278326034546, 0.12406366318464279, 1.103588581085205, 0.13037239015102386, 0.20755302906036377, -0.8442805409431458, -0.07226607203483582, -0.39018282294273376, 0.25699031352996826, -0.9331170916557312, 1.61637282371521, 0.33237022161483765, -0.44285550713539124, -1.2733533382415771, -1.5295932292938232, -0.7566059827804565, -0.031305935233831406, -0.38358718156814575, -0.904586136341095, -0.1470034420490265, 0.18165284395217896, 0.7477427124977112, -1.61780846118927, -1.7049565315246582, -0.2825019955635071, 0.9394301772117615, 0.21087032556533813, -0.47996771335601807, 1.3134881258010864, -0.4556626081466675, -1.0086473226547241, -0.5998666286468506, 0.17955966293811798, 0.5752376317977905, -0.2024788111448288, -1.1672310829162598, -0.033960338681936264, 1.0292937755584717, 1.3235005140304565, -0.6393629908561707, -0.6750901937484741, -0.38938382267951965, -1.6711735725402832, -1.0687350034713745, -1.6289451122283936, 1.1131871938705444, 0.6506795287132263, -0.47226282954216003, -0.6226303577423096, -0.12790600955486298, 0.8422167897224426, 0.3351077735424042, 0.28770241141319275, -0.3276882469654083, -0.10870450735092163, 0.3924589455127716, -0.23222355544567108, 1.6158088445663452, -0.6480233073234558, 0.940854549407959, -1.1296358108520508, 0.26558950543403625, -0.6241772174835205, -0.023295091465115547, -1.7310140132904053, -0.6562479138374329, 0.2755117118358612, 1.471289873123169, 2.2043099403381348, -0.210995152592659, -1.8404191732406616, 0.0014006640994921327, 0.3903156816959381, -0.618462860584259, -1.8314034938812256]]"
generated_females/female_1000.png,"[[-2.312349796295166, 1.1692533493041992, 0.17425327003002167, -0.20652945339679718, 0.13646303117275238, -1.3933520317077637, 1.050811529159546, -1.583040714263916, -1.9044086933135986, 0.10313014686107635, -0.4126355051994324, -0.7513816952705383, -0.8709803223609924, -2.220991373062134, -2.27536678314209, 0.6676928997039795, 0.9641435742378235, -1.5237805843353271, 0.30072546005249023, -0.522479772567749, -1.4472514390945435, 0.8907463550567627, 0.5141278505325317, -1.0163646936416626, -0.5906897187232971, -0.10395355522632599, -0.8381122350692749, -1.893261194229126, 0.24672269821166992, -0.021984828636050224, 1.1784659624099731, 0.07378030568361282, 0.45885854959487915, 1.4498043060302734, 0.23993302881717682, -0.8348810076713562, 0.48179277777671814, -2.7253129482269287, -2.168092727661133, -2.028470516204834, 0.13645537197589874, -0.48094093799591064, 0.3062334358692169, 0.03482026979327202, -1.3575464487075806, -1.3489450216293335, -1.4725837707519531, 0.5470736026763916, -0.09014439582824707, -0.7234622240066528, 0.236556276679039, -0.4646108150482178, 0.11969061195850372, -1.049281120300293, -0.7411431074142456, 0.7064921259880066, -0.929469645023346, -1.0541504621505737, -0.8412796854972839, -0.794755220413208, -0.6046120524406433, 1.190147042274475, 1.0583053827285767, -0.32931482791900635, 0.08262257277965546, 0.44118261337280273, 0.2505819797515869, 1.294721245765686, -0.6601429581642151, 0.8840329051017761, -1.588036060333252, -0.062133222818374634, -0.5035794973373413, -1.4685124158859253, -0.8457239270210266, -1.1182310581207275, 2.2591018676757812, 0.14283223450183868, -0.06197582930326462, -0.019006431102752686, -0.46097496151924133, -0.2516970634460449, 0.9476184844970703, -0.3419797122478485, -1.820687174797058, -0.3414266109466553, -0.3434915840625763, -2.7358076572418213, 0.512251615524292, 1.6820615530014038, -0.9467870593070984, 0.41480880975723267, 0.2580735683441162, 0.6914324164390564, 0.22908711433410645, 1.4227272272109985, -0.8881648182868958, -1.0018296241760254, -0.19328637421131134, 0.688447117805481]]"
generated_females/female_1000.png,"[[-1.8302780389785767, 0.213113471865654, 1.882362961769104, -0.8629669547080994, -0.5542078018188477, 1.4999418258666992, -0.5089667439460754, -0.22676131129264832, -0.3425051271915436, 0.2722950577735901, -0.5792732238769531, -0.6949607729911804, -0.9482903480529785, 0.1624775528907776, -1.6126011610031128, -0.20549100637435913, 1.7240493297576904, 0.550578773021698, 0.2685863673686981, -0.09567849338054657, 1.2175029516220093, 0.869840681552887, 1.5599365234375, -1.2970831394195557, 0.4315078556537628, -0.546576201915741, -0.10421699285507202, 0.4224774241447449, 0.3509657382965088, 1.4205111265182495, -0.20434866845607758, -0.21969088912010193, -0.016961393877863884, -1.2819026708602905, 0.11389937996864319, 0.1383672058582306, -1.6119170188903809, 0.19668090343475342, -0.18946364521980286, -0.08249461650848389, -1.682260274887085, 0.6637105941772461, -0.4568009376525879, -0.32952210307121277, -0.08548365533351898, -1.4757797718048096, 1.1203056573867798, -0.5357164740562439, 1.127852439880371, -1.1963560581207275, -0.19365283846855164, -0.4108904302120209, -0.30681508779525757, 0.06123834475874901, 0.8938736319541931, 1.7830555438995361, -0.3399885296821594, 0.2899930477142334, 0.587080180644989, -1.332505226135254, -1.5304335355758667, 1.2486451864242554, 0.9475034475326538, 1.2214910984039307, -1.4649144411087036, -1.2780859470367432, -0.0242909025400877, -0.20864681899547577, 1.4471780061721802, 0.9547057151794434, -2.0023059844970703, -0.7303327322006226, -1.0072532892227173, -1.1968209743499756, 1.3374351263046265, 0.5899065136909485, -0.3053117096424103, 0.9172648787498474, 0.4897976219654083, -0.8596385717391968, 2.4762463569641113, -1.6523517370224, 0.6671682596206665, 0.5990256667137146, -0.3871006369590759, -0.6234601736068726, -0.6554198265075684, -0.5473493933677673, 0.29091086983680725, 0.8927857279777527, 1.1991965770721436, 1.8672828674316406, -1.7011686563491821, -0.19547109305858612, -0.7930902242660522, -1.1371620893478394, -0.2714430093765259, -0.06389936804771423, -0.3896745443344116, -1.1452966928482056]]"
generated_females/female_1000.png,"[[1.491585373878479, 0.5296558141708374, 0.008509446866810322, -0.13957923650741577, 0.22417889535427094, 0.6317139267921448, -0.9995043873786926, 0.13139644265174866, -0.9918991327285767, 0.39695844054222107, -0.43652161955833435, 1.8205115795135498, 0.632666826248169, -0.19966009259223938, -1.1390364170074463, 0.08612226694822311, 1.5921281576156616, 1.7779617309570312, 0.7492002248764038, 0.00935334526002407, -0.6370019912719727, 0.1189320981502533, -2.3497116565704346, -0.7152381539344788, 0.671059250831604, 0.6896101236343384, 2.3062870502471924, -0.6936306953430176, -0.25445351004600525, -1.0851902961730957, 1.9745392799377441, -1.7260154485702515, -0.9537832140922546, 1.2270174026489258, -1.1455415487289429, 0.568852424621582, -1.9836243391036987, -1.2401589155197144, 0.696782648563385, -0.08735918998718262, 0.017247943207621574, 0.8629858493804932, -2.151522636413574, 0.6265831589698792, 0.2507683336734772, -1.127414584159851, -0.37004613876342773, 1.1655713319778442, 2.455239772796631, 2.319669485092163, 0.3380608856678009, -0.9981215000152588, -0.3678464889526367, 0.7244055271148682, 0.7585137486457825, -0.12317806482315063, -0.4442736506462097, 0.5108017921447754, 1.0000742673873901, 0.671523928642273, -0.05451115220785141, 0.835553765296936, -2.589761734008789, 0.5547696948051453, 2.019611358642578, -0.6257758736610413, 0.777775228023529, -0.7576538324356079, -0.6055620312690735, -3.2878599166870117, -0.29298320412635803, 1.41195547580719, -0.4101330041885376, 0.7833538055419922, -1.569346308708191, -2.075660228729248, 1.3605185747146606, -1.4560092687606812, -0.27750369906425476, 1.6606965065002441, -1.1981558799743652, 0.5423501133918762, -0.12986305356025696, 0.1482776254415512, 0.5879675149917603, 1.417178750038147, 0.05916445702314377, 0.5441263914108276, -0.9024807810783386, -0.7033270001411438, -0.0417451411485672, -1.1956897974014282, 0.6773624420166016, -0.522591769695282, 0.22511523962020874, -0.7517701983451843, 0.5814045071601868, 1.4643903970718384, -0.6628096699714661, -2.378976345062256]]"
generated_females/female_1000.png,"[[0.4136849343776703, -0.9717682003974915, 0.4822717010974884, 0.9022896885871887, 0.777067244052887, -0.7794805765151978, 0.07283195108175278, 0.9586195945739746, 0.5569626688957214, 0.3542153835296631, 0.6697840094566345, -0.2426413744688034, 1.060238003730774, 1.2462050914764404, 2.5186116695404053, 1.0769602060317993, 1.2045021057128906, -1.182304859161377, -0.2887132465839386, -1.7432689666748047, -1.2873034477233887, -1.0639759302139282, 0.7980239987373352, 1.194083333015442, -0.15366315841674805, -1.1207212209701538, 0.5418089628219604, 1.105586290359497, 0.8863279819488525, -1.2115833759307861, -0.9310016632080078, 1.5722453594207764, 1.6315370798110962, 0.5831199884414673, 0.23916982114315033, 0.8076678514480591, 1.6965818405151367, 1.215171217918396, -0.865198016166687, 1.3399169445037842, 0.7665402293205261, 1.0511013269424438, 0.01300494559109211, 1.3817938566207886, 0.375192254781723, 0.47970640659332275, 0.9850986003875732, -0.7954061627388, -0.19954025745391846, -1.922137975692749, -0.4698762595653534, -0.9897615909576416, -1.6033778190612793, 0.30972298979759216, -1.4414076805114746, -0.5190064311027527, 1.2070330381393433, -0.5279279351234436, 2.807317018508911, 1.2116762399673462, -0.11551281809806824, -1.5265963077545166, -1.3771820068359375, -0.8971738815307617, -1.3099159002304077, -0.5881835222244263, 0.31055060029029846, -0.00840357318520546, 0.6420682072639465, -0.471950888633728, 0.5734889507293701, -0.8534020185470581, 0.160011425614357, -1.1968483924865723, -0.3054736852645874, -0.4893942177295685, 1.8498051166534424, -1.2326339483261108, -1.1391085386276245, 0.1648893654346466, -0.12359017133712769, -0.01640409603714943, -0.03069378063082695, -0.3990207612514496, 0.07768021523952484, -0.1436915099620819, 0.9794424176216125, 0.5535330176353455, 0.9164788126945496, 0.5200361013412476, 1.7689695358276367, -1.7836873531341553, -0.19555123150348663, -1.3411158323287964, 0.8753305077552795, 0.32309016585350037, -0.3892376720905304, 0.9928308129310608, -0.31852054595947266, -0.69658362865448]]"
generated_females/female_1000.png,"[[-0.14455391466617584, 0.1956222951412201, 0.7663059234619141, 0.9074246883392334, -0.14047415554523468, -0.9721089005470276, -0.683041512966156, -0.06417509913444519, -2.284018039703369, 0.17641645669937134, -0.5412899851799011, -1.17072594165802, -0.689338743686676, -1.8012487888336182, 0.6887697577476501, 1.0803354978561401, 1.4977281093597412, 0.8357653021812439, -0.45025163888931274, -0.34468770027160645, 0.3543769121170044, 0.2613300681114197, 1.7024775743484497, 0.024964705109596252, 0.001233923714607954, -1.8104630708694458, -0.3712717890739441, 0.5426595211029053, 0.48267924785614014, -0.6049514412879944, 1.2660235166549683, -1.370534062385559, -0.6072956323623657, 0.2888585925102234, 0.35283613204956055, 0.5251131057739258, 0.5485409498214722, -0.5054507255554199, 0.7712839245796204, -1.5418155193328857, -2.0621228218078613, -0.8711864948272705, 1.0404739379882812, 1.6968810558319092, 0.8675830364227295, 0.9877128005027771, -0.0181796345859766, 0.029646027833223343, 2.5676217079162598, -0.46219608187675476, 0.08253690600395203, -0.03298459202051163, 0.5688374042510986, -0.6970235705375671, 0.38075920939445496, 1.8660634756088257, 1.3907290697097778, -0.8800129294395447, -0.6548347473144531, 0.5850718021392822, 1.5908070802688599, 0.20435595512390137, -1.0637383460998535, 0.20474480092525482, 1.8938915729522705, -0.3000018298625946, -0.8362077474594116, 0.26059794425964355, -0.340805321931839, -1.1489393711090088, 2.5584423542022705, 1.363997220993042, -0.3948388397693634, 0.9541980624198914, 0.5820779800415039, -0.7354695200920105, -0.9751806259155273, -1.4407627582550049, -0.06497294455766678, 0.2164296954870224, -0.47195905447006226, 0.3548355996608734, -0.0963701605796814, 1.0282933712005615, 1.2457375526428223, -0.7452553510665894, 0.9947270154953003, -0.9533369541168213, -1.7166792154312134, -0.2390921711921692, -0.33333709836006165, 0.7834861278533936, -0.5061725378036499, 1.729026198387146, -0.9144467711448669, -0.11671072989702225, 2.153822660446167, 0.006578776985406876, 1.9098809957504272, -0.6081671714782715]]"
generated_females/female_1000.png,"[[0.08845054358243942, 0.7803004384040833, -0.054845526814460754, -0.5420511364936829, 0.45833876729011536, 1.2704581022262573, -2.0018935203552246, 0.08713342994451523, 0.4271140694618225, -0.9033299088478088, -0.6436958909034729, -1.6927995681762695, 1.1457545757293701, 0.6612664461135864, 0.7617547512054443, 1.6409766674041748, -1.8632562160491943, 0.8406373262405396, -0.4911413788795471, 1.0698152780532837, 0.3022410571575165, -0.45111241936683655, 1.5766528844833374, 1.0966068506240845, -0.41291749477386475, -1.8256818056106567, -0.7254627346992493, -0.24694006145000458, -0.0457594096660614, -2.9908335208892822, -0.033051203936338425, 0.5916776061058044, -1.676192045211792, -0.14067520201206207, -0.5868464112281799, 1.1364470720291138, -1.3121002912521362, -0.8667939901351929, 0.5466721653938293, -0.5377936363220215, -0.7181828618049622, -0.28403908014297485, 0.2617157995700836, -0.813088059425354, 0.42450907826423645, -0.27256304025650024, -1.1375622749328613, -0.3833066523075104, 1.4385472536087036, -0.7399449348449707, 0.3115248680114746, 0.7882577180862427, 0.38574278354644775, 1.2858953475952148, 0.032309502363204956, -0.05202725902199745, 0.499407023191452, -0.3608663082122803, 0.19105978310108185, 1.6224011182785034, -1.1188031435012817, -0.5800377130508423, -0.10301776975393295, 1.048652172088623, -0.10533300787210464, 0.7542610168457031, 0.7317431569099426, -1.8526043891906738, -0.48414376378059387, -1.2210397720336914, -1.8419560194015503, -0.015793312340974808, 1.6970014572143555, 0.9927472472190857, -0.09534727036952972, 0.15600523352622986, -0.8965520858764648, 0.13556277751922607, 0.4488120973110199, 0.6099002957344055, -0.26089006662368774, -0.8539683818817139, -1.9775214195251465, -0.9275355339050293, -0.34893807768821716, 0.6030566096305847, -1.3567512035369873, 0.30362728238105774, 1.019465446472168, 0.6152260303497314, 0.1860048770904541, 1.474308729171753, -1.5198802947998047, 0.13888521492481232, -2.0648303031921387, -0.5982129573822021, 1.020333170890808, -0.4500633180141449, 0.35043245553970337, -1.3935558795928955]]"
generated_females/female_1000.png,"[[0.7984280586242676, 2.459423542022705, -0.6484779715538025, -0.31774258613586426, -0.5604115724563599, 1.6263397932052612, -0.2365380972623825, 0.1558801680803299, 0.3611702620983124, -0.4697284996509552, 0.6351961493492126, -0.5791605114936829, 0.407865047454834, -1.0719175338745117, 1.1832919120788574, 0.9691254496574402, -0.602653980255127, 0.7716206908226013, -0.13924790918827057, 0.8653672933578491, 1.3931822776794434, 0.5272722840309143, -2.1910669803619385, 1.5144238471984863, 2.685537099838257, -0.32960620522499084, -0.6048749089241028, -1.3302525281906128, 0.4762672483921051, 0.8852401971817017, 0.1670660525560379, 1.4963760375976562, 0.23335504531860352, 0.42300406098365784, 1.5042380094528198, 0.3914617896080017, -1.2758195400238037, -0.027441779151558876, 1.2355395555496216, -2.6363723278045654, 0.4008242189884186, 2.456636428833008, -0.729850709438324, -0.7027224898338318, 0.7960355281829834, 0.09940394759178162, 0.022657614201307297, -0.25814366340637207, 0.011635145172476768, -1.3536927700042725, 1.8915863037109375, -0.6532576680183411, 1.6935902833938599, -0.6188889145851135, 0.5508147478103638, 0.495044469833374, 1.095516324043274, 0.9062057733535767, 1.6898976564407349, 1.9869651794433594, 0.4021560251712799, 1.4087508916854858, 0.190761998295784, 0.7592358589172363, 1.4049131870269775, -0.573705792427063, 0.10901057720184326, -0.20483042299747467, -0.00835970975458622, -0.5119050145149231, -0.6780850291252136, -1.5940669775009155, 0.38412171602249146, -1.9773403406143188, 1.0662245750427246, 1.0635414123535156, -0.10345682501792908, -1.681870460510254, 0.26854413747787476, 0.9643385410308838, -0.28303492069244385, -0.6491051316261292, -1.2534509897232056, 1.4424039125442505, -1.3099288940429688, -1.5256718397140503, 0.33520328998565674, -0.5759033560752869, -1.0288612842559814, -1.06510591506958, 0.19719938933849335, -0.019487760961055756, -0.8985454440116882, -0.2853061854839325, 0.7611740827560425, -0.49249958992004395, 1.1092902421951294, -0.4739539921283722, -0.48961085081100464, -1.104479432106018]]"
generated_females/female_1000.png,"[[0.7837640047073364, 1.4248007535934448, -0.5213030576705933, -0.11237931996583939, 0.21247702836990356, -0.6665347814559937, -1.4464625120162964, 1.2756016254425049, -0.6111003756523132, -0.2549022138118744, -1.0993260145187378, -0.8991371393203735, -0.8061538338661194, -0.25849050283432007, 0.004071374423801899, -1.0886715650558472, 1.8789119720458984, -0.6853014230728149, -0.7061804533004761, -0.5794780254364014, -0.7245501279830933, 0.6115372180938721, -1.9662495851516724, -1.2388496398925781, -0.8816626071929932, 0.3900897800922394, -0.3005242645740509, -0.1636030226945877, 1.2737399339675903, 0.4570141136646271, 1.393675684928894, 0.0671704113483429, -1.2391788959503174, -0.32378461956977844, -0.46201395988464355, 1.200352430343628, 1.67510187625885, -0.3246348202228546, 0.12272343039512634, -2.712409734725952, -0.7788985967636108, -1.435948133468628, 0.5732754468917847, -1.57512629032135, 0.17972040176391602, -0.42219915986061096, -0.7516694664955139, 0.5098849534988403, -0.17105823755264282, -1.0125946998596191, 1.1400407552719116, -0.3115716874599457, 1.0857824087142944, -0.39691582322120667, -0.6870982050895691, 0.15284597873687744, -0.8431158661842346, -0.8840914368629456, -0.5892794132232666, -0.9688050150871277, 1.0525366067886353, 1.04216730594635, 0.6499084830284119, -1.2948946952819824, 0.49422112107276917, -0.840332567691803, 2.4695732593536377, -2.703281879425049, -0.4283086955547333, 1.5402992963790894, 0.7971729040145874, 0.8803195953369141, -0.6279199719429016, -0.6824125051498413, 0.5929504632949829, 1.278889775276184, -0.4980478584766388, -0.41399839520454407, 0.717026948928833, -2.0191338062286377, -1.4761556386947632, -0.9296014904975891, 2.336181640625, -1.8828868865966797, -0.46010443568229675, 0.55965656042099, -1.0759772062301636, 0.6878393888473511, 0.5663164258003235, -0.15228727459907532, -0.6596443057060242, 1.318970799446106, -0.23296529054641724, 0.7813889384269714, -0.4130830466747284, 0.11287045478820801, 0.020956486463546753, 0.11717016994953156, -1.0087730884552002, -0.43857330083847046]]"
generated_females/female_1000.png,"[[0.11714134365320206, 0.4122987687587738, -0.03832118213176727, -0.40403902530670166, 0.21078184247016907, -1.251381754875183, -0.9499403238296509, 0.7547030448913574, 0.21196585893630981, 1.1158868074417114, -0.12073294073343277, -0.9201764464378357, 0.7666342258453369, -1.8358268737792969, 0.9687714576721191, 0.29113325476646423, -0.17868657410144806, -2.378272533416748, -0.6632537245750427, 0.9637179374694824, -0.29883691668510437, -0.29202505946159363, 0.1344870775938034, 1.2362194061279297, 0.9443247318267822, 0.42491862177848816, 1.0779553651809692, 0.3347112834453583, -0.8322694301605225, 0.36854010820388794, 0.9108425974845886, -0.22742852568626404, -0.35031798481941223, -0.09990537166595459, -1.3428797721862793, -1.1958644390106201, -0.8709299564361572, 0.7108758687973022, -2.16194224357605, -0.23016448318958282, -0.6455982327461243, -1.3341715335845947, -1.732442021369934, 1.354467749595642, -0.015669312328100204, -2.0990726947784424, -1.0492218732833862, -0.17275817692279816, 1.0818489789962769, 0.04510176554322243, 0.418548583984375, 1.2743600606918335, -0.7261484265327454, -0.47735050320625305, -0.28352802991867065, -0.3446294665336609, -0.5383829474449158, -0.3401276171207428, -0.7377556562423706, 0.6543424725532532, 1.104807734489441, -2.76483416557312, 1.2494515180587769, -0.9291945099830627, -0.2305424064397812, -1.064881682395935, -0.23016296327114105, 1.0387722253799438, -1.4240938425064087, -1.2930257320404053, -0.41792675852775574, -1.254680871963501, 0.19233612716197968, 0.5791831016540527, 1.0950003862380981, -0.17417332530021667, 0.4574815034866333, 0.3561236262321472, -1.2559800148010254, -1.0962902307510376, -0.0836009681224823, -1.2520703077316284, -1.1814939975738525, 1.050073266029358, -0.678956925868988, 0.15555761754512787, -1.4524929523468018, -1.2710355520248413, 1.0440611839294434, 0.8162527680397034, -1.499699592590332, -0.3227669894695282, -3.3233978748321533, -1.0772716999053955, -0.3891269862651825, 1.7259113788604736, -0.7502947449684143, 0.7394118309020996, 0.16071730852127075, -1.2697546482086182]]"
generated_females/female_1000.png,"[[0.3705516755580902, -0.09037865698337555, 0.34387993812561035, -0.6684195399284363, -0.17998090386390686, -1.040544867515564, 0.733924388885498, -0.06839019805192947, -1.1641629934310913, 0.34818893671035767, -1.894450068473816, -0.18945564329624176, -1.6327745914459229, -0.02426660619676113, -0.9954743385314941, -0.4238799512386322, 0.6024301648139954, 1.3918523788452148, 1.0237525701522827, -1.4749234914779663, -1.8837153911590576, -0.1614471822977066, -0.0014863271499052644, 0.9109834432601929, -0.7519934773445129, -0.9284054636955261, 0.9976663589477539, -0.08627147227525711, -0.6170727014541626, 0.8472867608070374, 0.8257787227630615, -0.5408036708831787, 2.2702364921569824, -0.7189960479736328, -0.04458245262503624, 0.007794491481035948, -0.4295123517513275, -0.6405150294303894, 0.18735013902187347, 0.392126202583313, -0.2218964844942093, 0.2861243486404419, 2.931215763092041, 0.4138777554035187, 1.1159336566925049, 0.6505827307701111, 0.7748923301696777, 0.12571632862091064, 0.8478555679321289, 0.43841779232025146, 0.10949598252773285, 1.4454078674316406, -0.002690775552764535, 1.5551198720932007, 0.04035090282559395, 0.09535390138626099, -0.24677355587482452, 0.3506978750228882, 0.18994131684303284, 2.1226415634155273, 0.0021000297274440527, 0.2998908460140228, -0.9295980930328369, -0.3740254342556, 0.2124101221561432, -0.1778624951839447, -0.018783045932650566, -0.04744964838027954, 1.053631067276001, -1.2596094608306885, -0.4622518718242645, -1.1762666702270508, 1.279462456703186, 0.782180666923523, -0.04025403782725334, 0.9729024171829224, 0.2329128384590149, 0.174287810921669, 0.5516930222511292, 0.14668700098991394, 0.036022286862134933, 1.50860595703125, 0.26886221766471863, 1.6848442554473877, -0.10245385020971298, 1.1157268285751343, -0.5732933282852173, 0.9737204313278198, 1.1193650960922241, 1.7418227195739746, 0.30594006180763245, 0.2021186798810959, -0.15426167845726013, -0.8351516127586365, 1.5863264799118042, 1.0328948497772217, -0.43595367670059204, 0.33010154962539673, -0.3024778664112091, -0.2896825671195984]]"
